session_name,session_id,session_time,metric,source_file,Time,parrot2
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:40,8855119.06993676
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:41,6880630.70572123
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:42,9570384.594540749
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:43,10712736.971548798
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:44,6216745.243208085
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:45,8271542.329406495
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:46,6878174.084978962
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:47,7998208.732047801
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:48,5585676.016886259
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:49,4015895.987068006
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:50,5360318.054310012
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:51,9243415.501443328
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:52,7995989.302551901
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:53,8462959.222006636
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:54,7141287.184900695
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:55,8264127.157813533
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:56,6955998.619860029
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:57,5350986.581299051
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:58,7840257.538709094
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:21:59,4867025.5512477895
Demo_Session_001_10_13,001,10_13,throughput_interf_high,Demo_Session_001_10_13_throughput_interf_high.csv,28:10:2025 09:22:00,9006786.13971146
