session_name,session_id,session_time,metric,source_file,Time,parrot3
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:14:36,10547603.367577994
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:14:37,10377893.826085312
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:14:38,10235691.7951957
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:14:39,9499516.287261678
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:14:40,10860802.448669758
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:14:41,10905370.544888444
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:14:42,10559805.365654623
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:14:43,10979307.771643197
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:29,11101724.140026184
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:30,11664312.611662978
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:31,11273799.783387264
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:32,11643348.0968458
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:33,13898057.675673569
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:34,10552798.333340783
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:35,14008505.731756466
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:36,13078146.96987563
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:37,12723614.694233341
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:38,12478130.70725407
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:39,12036662.04775729
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:40,12294287.125207748
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:41,13324325.731354909
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:42,12166870.295151768
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:43,12705000.52904737
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:44,13348151.511916846
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:45,12148420.54884765
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:46,11135490.106630662
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:47,12354710.817008942
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:48,12287525.671545045
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:49,10867832.222729873
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:50,11969536.669017611
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:51,12275577.053793805
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:52,11745288.743005415
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:53,11248319.537824046
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:54,11729766.032833133
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:55,11798063.663935702
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:56,12519781.382694472
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:57,12500029.360790392
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:58,12003194.162593422
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:15:59,11454084.101576976
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:00,12380744.555935422
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:01,12427179.515498096
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:02,13783436.814133326
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:03,14037144.512435319
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:04,10559628.224961402
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:05,14974119.102383671
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:06,14959460.25823812
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:07,15115994.996194942
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:08,16395814.171639085
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:09,14040011.294901185
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:10,15026479.847009555
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:11,15158833.798003517
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:12,12520465.849581672
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:13,12462655.366012467
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:14,10572974.994255127
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:15,13378217.554188685
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:16,11214808.450403351
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:17,11182048.659561366
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:18,10927553.31410204
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:19,10920962.898555608
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:20,14449373.005653128
Demo_Session_001_10_13,001,10_13,throughput_xr_user,Demo_Session_001_10_13_throughput_xr_user.csv,28:10:2025 09:16:21,14187761.865252702
