session_name,session_id,session_time,metric,source_file,Time,parrot6
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:03,5540006.758431191
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:04,3359519.172598339
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:05,5550876.673962218
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:06,5516045.8571468275
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:07,5684564.809958212
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:08,5385077.084977728
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:09,5528315.292334898
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:10,5873678.422403776
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:11,5290239.57796064
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:12,6875187.591879261
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:13,5915244.276259528
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:14,4293906.394395752
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:15,3904111.972426109
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:16,5646478.658322556
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:17,6858205.574894351
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:18,5639519.076015318
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:19,4107240.6320130113
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:20,4562370.700218278
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:21,2886362.430125208
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:22,4630872.174899799
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:23,7251269.4819494905
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:24,4293181.436866869
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:25,6326700.6531844
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:26,5973848.203175999
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:27,7019737.662049149
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:28,6907772.092422455
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:29,4681650.122122674
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:30,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:31,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:32,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:33,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:34,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:35,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:36,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:37,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:38,
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:39,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:40,917.582784346717
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:41,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:42,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:43,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:44,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:45,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:46,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:47,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:48,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:49,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:50,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:51,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:52,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:53,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:54,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:55,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:56,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:57,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:58,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:26:59,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:27:00,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:27:01,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:27:02,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:27:03,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:27:04,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:27:05,0
Demo_Session_001_10_13,001,10_13,throughput_interf_low,Demo_Session_001_10_13_throughput_interf_low.csv,28:10:2025 09:27:06,0
